filename,tree1,tree2,nbleaves,nbedges,nbinternalnodes1,nbinternalnodes2,pop,n,fasttime,naivetime,bhvtime
simphyout/pop_7_n_500_1.newick,8,18,500,52,499,499,7,500,2334,44242,9161018
simphyout/pop_7_n_500_1.newick,8,19,500,61,499,499,7,500,2330,45037,8976716
simphyout/pop_7_n_500_1.newick,8,20,500,49,499,499,7,500,2327,44076,8965426
simphyout/pop_7_n_500_1.newick,8,21,500,40,499,499,7,500,2319,44491,9301270
simphyout/pop_7_n_500_1.newick,8,22,500,43,499,499,7,500,2325,44126,9047449
simphyout/pop_7_n_500_1.newick,8,23,500,53,499,499,7,500,2366,44419,9651689
simphyout/pop_7_n_500_1.newick,8,24,500,44,499,499,7,500,2324,44655,9169806
simphyout/pop_7_n_500_1.newick,8,25,500,45,499,499,7,500,2334,44167,9730455
simphyout/pop_7_n_500_1.newick,8,26,500,45,499,499,7,500,2356,45241,9154507
simphyout/pop_7_n_500_1.newick,8,27,500,52,499,499,7,500,2324,44516,9071118
simphyout/pop_7_n_500_1.newick,8,28,500,56,499,499,7,500,2337,44047,9001295
simphyout/pop_7_n_500_1.newick,8,29,500,59,499,499,7,500,2353,43803,8806215
simphyout/pop_7_n_500_1.newick,8,30,500,48,499,499,7,500,2321,43930,9055965
simphyout/pop_7_n_500_1.newick,8,31,500,62,499,499,7,500,2362,44971,8862096
simphyout/pop_7_n_500_1.newick,8,32,500,51,499,499,7,500,2327,44578,9173514
simphyout/pop_7_n_500_1.newick,8,33,500,44,499,499,7,500,2338,44415,9094532
simphyout/pop_7_n_500_1.newick,8,34,500,51,499,499,7,500,2333,43376,8938465
simphyout/pop_7_n_500_1.newick,8,35,500,55,499,499,7,500,2358,45472,9015736
simphyout/pop_7_n_500_1.newick,8,36,500,52,499,499,7,500,2340,44328,9345750
simphyout/pop_7_n_500_1.newick,8,37,500,51,499,499,7,500,2368,45459,9156523
simphyout/pop_7_n_500_1.newick,8,38,500,47,499,499,7,500,2348,44382,9122399
simphyout/pop_7_n_500_1.newick,8,39,500,63,499,499,7,500,2342,44413,9094558
simphyout/pop_7_n_500_1.newick,8,40,500,45,499,499,7,500,2336,44637,9215733
simphyout/pop_7_n_500_1.newick,8,41,500,45,499,499,7,500,2372,44068,9140543
simphyout/pop_7_n_500_1.newick,8,42,500,42,499,499,7,500,2356,44685,9094304
simphyout/pop_7_n_500_1.newick,8,43,500,41,499,499,7,500,2350,44510,9134967
simphyout/pop_7_n_500_1.newick,8,44,500,50,499,499,7,500,2345,44324,8984658
simphyout/pop_7_n_500_1.newick,8,45,500,58,499,499,7,500,2348,43888,8973495
simphyout/pop_7_n_500_1.newick,8,46,500,56,499,499,7,500,2351,44789,9014528
simphyout/pop_7_n_500_1.newick,8,47,500,45,499,499,7,500,2524,43905,9097913
simphyout/pop_7_n_500_1.newick,8,48,500,46,499,499,7,500,2365,44636,9098812
simphyout/pop_7_n_500_1.newick,8,49,500,43,499,499,7,500,2348,44912,9225326
simphyout/pop_7_n_500_1.newick,9,10,500,52,499,499,7,500,2355,46234,9183146
simphyout/pop_7_n_500_1.newick,9,11,500,67,499,499,7,500,2331,45047,8922822
simphyout/pop_7_n_500_1.newick,9,12,500,62,499,499,7,500,2735,45100,8845005
simphyout/pop_7_n_500_1.newick,9,13,500,52,499,499,7,500,2360,44725,9008511
simphyout/pop_7_n_500_1.newick,9,14,500,63,499,499,7,500,2393,44492,8762730
simphyout/pop_7_n_500_1.newick,9,15,500,68,499,499,7,500,2347,45520,8778472
simphyout/pop_7_n_500_1.newick,9,16,500,66,499,499,7,500,2346,44700,8898399
simphyout/pop_7_n_500_1.newick,9,17,500,59,499,499,7,500,2339,44769,8738739
simphyout/pop_7_n_500_1.newick,9,18,500,69,499,499,7,500,2457,44700,9154510
simphyout/pop_7_n_500_1.newick,9,19,500,66,499,499,7,500,2342,45207,8809817
simphyout/pop_7_n_500_1.newick,9,20,500,65,499,499,7,500,2380,44573,8825928
simphyout/pop_7_n_500_1.newick,9,21,500,54,499,499,7,500,2331,45391,8977414
simphyout/pop_7_n_500_1.newick,9,22,500,55,499,499,7,500,2340,45203,9146691
simphyout/pop_7_n_500_1.newick,9,23,500,51,499,499,7,500,2342,44858,9066985
simphyout/pop_7_n_500_1.newick,9,24,500,60,499,499,7,500,2326,44485,8991109
simphyout/pop_7_n_500_1.newick,9,25,500,59,499,499,7,500,2340,44680,8972893
simphyout/pop_7_n_500_1.newick,9,26,500,56,499,499,7,500,2345,44907,8903199
simphyout/pop_7_n_500_1.newick,9,27,500,57,499,499,7,500,2323,44961,8901129
simphyout/pop_7_n_500_1.newick,9,28,500,55,499,499,7,500,2341,44711,8849433
simphyout/pop_7_n_500_1.newick,9,29,500,64,499,499,7,500,2360,44252,8888186
simphyout/pop_7_n_500_1.newick,9,30,500,58,499,499,7,500,2353,44996,8830514
simphyout/pop_7_n_500_1.newick,9,31,500,65,499,499,7,500,2372,45137,8724207
simphyout/pop_7_n_500_1.newick,9,32,500,56,499,499,7,500,2364,45975,9003557
simphyout/pop_7_n_500_1.newick,9,33,500,51,499,499,7,500,2340,45361,8859948
simphyout/pop_7_n_500_1.newick,9,34,500,60,499,499,7,500,2336,44665,8735986
simphyout/pop_7_n_500_1.newick,9,35,500,63,499,499,7,500,2423,44896,8947537
simphyout/pop_7_n_500_1.newick,9,36,500,63,499,499,7,500,2349,44462,8808469
simphyout/pop_7_n_500_1.newick,9,37,500,51,499,499,7,500,2378,45110,8954454
simphyout/pop_7_n_500_1.newick,9,38,500,58,499,499,7,500,2348,45317,8990156
simphyout/pop_7_n_500_1.newick,9,39,500,62,499,499,7,500,2353,45021,8899713
simphyout/pop_7_n_500_1.newick,9,40,500,58,499,499,7,500,2342,45162,8872466
simphyout/pop_7_n_500_1.newick,9,41,500,58,499,499,7,500,2451,44593,9100521
simphyout/pop_7_n_500_1.newick,9,42,500,66,499,499,7,500,2352,44692,9065398
simphyout/pop_7_n_500_1.newick,9,43,500,57,499,499,7,500,2371,44772,8824847
simphyout/pop_7_n_500_1.newick,9,44,500,58,499,499,7,500,2454,45086,8941039
simphyout/pop_7_n_500_1.newick,9,45,500,62,499,499,7,500,2341,45009,8740709
simphyout/pop_7_n_500_1.newick,9,46,500,61,499,499,7,500,2544,45225,8649758
simphyout/pop_7_n_500_1.newick,9,47,500,59,499,499,7,500,2350,45092,8854875
simphyout/pop_7_n_500_1.newick,9,48,500,45,499,499,7,500,2375,45249,9558098
simphyout/pop_7_n_500_1.newick,9,49,500,53,499,499,7,500,2391,45786,8964601
simphyout/pop_7_n_500_1.newick,10,11,500,55,499,499,7,500,2352,45221,8828234
simphyout/pop_7_n_500_1.newick,10,12,500,48,499,499,7,500,2342,45148,8925113
simphyout/pop_7_n_500_1.newick,10,13,500,45,499,499,7,500,2482,45034,9202338
simphyout/pop_7_n_500_1.newick,10,14,500,50,499,499,7,500,2341,44152,9008337
simphyout/pop_7_n_500_1.newick,10,15,500,62,499,499,7,500,2371,44936,8771509
simphyout/pop_7_n_500_1.newick,10,16,500,48,499,499,7,500,2377,44703,8941702
simphyout/pop_7_n_500_1.newick,10,17,500,64,499,499,7,500,2350,44206,8745187
simphyout/pop_7_n_500_1.newick,10,18,500,51,499,499,7,500,2356,44289,9090848
simphyout/pop_7_n_500_1.newick,10,19,500,56,499,499,7,500,2377,44648,8993622
simphyout/pop_7_n_500_1.newick,10,20,500,58,499,499,7,500,2325,43744,9044814
simphyout/pop_7_n_500_1.newick,10,21,500,44,499,499,7,500,2319,44843,9061442
simphyout/pop_7_n_500_1.newick,10,22,500,51,499,499,7,500,2331,44576,9480371
simphyout/pop_7_n_500_1.newick,10,23,500,48,499,499,7,500,2325,44223,9193897
simphyout/pop_7_n_500_1.newick,10,24,500,50,499,499,7,500,2352,44559,9055866
simphyout/pop_7_n_500_1.newick,10,25,500,53,499,499,7,500,2359,44945,9080283
simphyout/pop_7_n_500_1.newick,10,26,500,45,499,499,7,500,2343,44611,8930628
simphyout/pop_7_n_500_1.newick,10,27,500,44,499,499,7,500,2400,44619,9049769
simphyout/pop_7_n_500_1.newick,10,28,500,53,499,499,7,500,2335,44659,8863800
simphyout/pop_7_n_500_1.newick,10,29,500,55,499,499,7,500,2333,44062,9011266
simphyout/pop_7_n_500_1.newick,10,30,500,54,499,499,7,500,2347,44125,8959851
simphyout/pop_7_n_500_1.newick,10,31,500,57,499,499,7,500,2357,44302,9091253
simphyout/pop_7_n_500_1.newick,10,32,500,53,499,499,7,500,2321,45270,8928733
simphyout/pop_7_n_500_1.newick,10,33,500,55,499,499,7,500,2336,44946,8936713
simphyout/pop_7_n_500_1.newick,10,34,500,55,499,499,7,500,2353,44147,9050991
simphyout/pop_7_n_500_1.newick,10,35,500,40,499,499,7,500,2330,44736,9110556
simphyout/pop_7_n_500_1.newick,10,36,500,53,499,499,7,500,2379,43861,8969510
simphyout/pop_7_n_500_1.newick,10,37,500,54,499,499,7,500,2368,44712,8898703
simphyout/pop_7_n_500_1.newick,10,38,500,48,499,499,7,500,2350,44660,9035232
simphyout/pop_7_n_500_1.newick,10,39,500,60,499,499,7,500,2341,45006,9037494
simphyout/pop_7_n_500_1.newick,10,40,500,42,499,499,7,500,2333,44465,9081862
simphyout/pop_7_n_500_1.newick,10,41,500,49,499,499,7,500,2342,44552,9202744
simphyout/pop_7_n_500_1.newick,10,42,500,51,499,499,7,500,2399,44293,9054824
simphyout/pop_7_n_500_1.newick,10,43,500,47,499,499,7,500,2329,44439,8971589
simphyout/pop_7_n_500_1.newick,10,44,500,53,499,499,7,500,2327,45712,9079233
simphyout/pop_7_n_500_1.newick,10,45,500,62,499,499,7,500,2337,44268,8937918
simphyout/pop_7_n_500_1.newick,10,46,500,54,499,499,7,500,2367,44606,8951934
simphyout/pop_7_n_500_1.newick,10,47,500,53,499,499,7,500,2348,44737,8957653
simphyout/pop_7_n_500_1.newick,10,48,500,39,499,499,7,500,2333,44502,9122077
simphyout/pop_7_n_500_1.newick,10,49,500,49,499,499,7,500,2342,45174,9022800
simphyout/pop_7_n_500_1.newick,11,12,500,56,499,499,7,500,2349,44990,9032998
simphyout/pop_7_n_500_1.newick,11,13,500,55,499,499,7,500,2320,44321,8808331
simphyout/pop_7_n_500_1.newick,11,14,500,58,499,499,7,500,2328,43822,8976856
simphyout/pop_7_n_500_1.newick,11,15,500,59,499,499,7,500,2347,44791,8983139
simphyout/pop_7_n_500_1.newick,11,16,500,74,499,499,7,500,2337,44711,8691313
simphyout/pop_7_n_500_1.newick,11,17,500,58,499,499,7,500,2314,45130,8819266
simphyout/pop_7_n_500_1.newick,11,18,500,61,499,499,7,500,2316,45042,8897087
simphyout/pop_7_n_500_1.newick,11,19,500,62,499,499,7,500,2339,45287,8775004
simphyout/pop_7_n_500_1.newick,11,20,500,64,499,499,7,500,2315,43650,8956887
simphyout/pop_7_n_500_1.newick,11,21,500,48,499,499,7,500,3025,55629,8810113
simphyout/pop_7_n_500_1.newick,11,22,500,58,499,499,7,500,2324,58972,8902050
simphyout/pop_7_n_500_1.newick,11,23,500,56,499,499,7,500,2316,44493,9153449
simphyout/pop_7_n_500_1.newick,11,24,500,53,499,499,7,500,2319,43870,8961335
simphyout/pop_7_n_500_1.newick,11,25,500,65,499,499,7,500,2323,44020,8722542
simphyout/pop_7_n_500_1.newick,11,26,500,50,499,499,7,500,2509,43524,8919781
simphyout/pop_7_n_500_1.newick,11,27,500,56,499,499,7,500,2679,44169,8739520
simphyout/pop_7_n_500_1.newick,11,28,500,55,499,499,7,500,2370,44340,9176964
simphyout/pop_7_n_500_1.newick,11,29,500,65,499,499,7,500,2340,43711,8982786
simphyout/pop_7_n_500_1.newick,11,30,500,55,499,499,7,500,2301,43665,8969133
simphyout/pop_7_n_500_1.newick,11,31,500,67,499,499,7,500,2344,44460,8939161
simphyout/pop_7_n_500_1.newick,11,32,500,58,499,499,7,500,2341,44723,8936184
simphyout/pop_7_n_500_1.newick,11,33,500,63,499,499,7,500,2320,44258,9263805
simphyout/pop_7_n_500_1.newick,11,34,500,56,499,499,7,500,2322,43580,9007366
simphyout/pop_7_n_500_1.newick,11,35,500,65,499,499,7,500,2312,44072,9284833
simphyout/pop_7_n_500_1.newick,11,36,500,64,499,499,7,500,2322,44053,8947979
simphyout/pop_7_n_500_1.newick,11,37,500,71,499,499,7,500,2332,43641,8824034
simphyout/pop_7_n_500_1.newick,11,38,500,58,499,499,7,500,2356,44014,9035705
simphyout/pop_7_n_500_1.newick,11,39,500,71,499,499,7,500,2337,44611,8576797
simphyout/pop_7_n_500_1.newick,11,40,500,53,499,499,7,500,2339,44525,8892307
simphyout/pop_7_n_500_1.newick,11,41,500,62,499,499,7,500,2330,43865,8842852
simphyout/pop_7_n_500_1.newick,11,42,500,69,499,499,7,500,2327,43885,8848431
simphyout/pop_7_n_500_1.newick,11,43,500,60,499,499,7,500,2312,43855,8865469
simphyout/pop_7_n_500_1.newick,11,44,500,64,499,499,7,500,2322,44712,8950882
simphyout/pop_7_n_500_1.newick,11,45,500,70,499,499,7,500,2327,44115,8918298
simphyout/pop_7_n_500_1.newick,11,46,500,69,499,499,7,500,2347,44917,8902194
simphyout/pop_7_n_500_1.newick,11,47,500,64,499,499,7,500,2317,44355,8651707
simphyout/pop_7_n_500_1.newick,11,48,500,49,499,499,7,500,2319,44042,9251904
simphyout/pop_7_n_500_1.newick,11,49,500,55,499,499,7,500,2341,44509,8954611
simphyout/pop_7_n_500_1.newick,12,13,500,51,499,499,7,500,2336,43860,9015414
simphyout/pop_7_n_500_1.newick,12,14,500,53,499,499,7,500,2348,43878,9045575
simphyout/pop_7_n_500_1.newick,12,15,500,59,499,499,7,500,2337,44173,8756638
simphyout/pop_7_n_500_1.newick,12,16,500,58,499,499,7,500,2341,43785,8818232
simphyout/pop_7_n_500_1.newick,12,17,500,56,499,499,7,500,2330,44220,8958392
simphyout/pop_7_n_500_1.newick,12,18,500,57,499,499,7,500,2354,44388,8990288
simphyout/pop_7_n_500_1.newick,12,19,500,53,499,499,7,500,2324,44829,8725645
simphyout/pop_7_n_500_1.newick,12,20,500,63,499,499,7,500,2328,43740,8805265
simphyout/pop_7_n_500_1.newick,12,21,500,51,499,499,7,500,2317,43841,8924997
simphyout/pop_7_n_500_1.newick,12,22,500,53,499,499,7,500,2322,44051,8910270
simphyout/pop_7_n_500_1.newick,12,23,500,48,499,499,7,500,2321,44001,9027848
simphyout/pop_7_n_500_1.newick,12,24,500,57,499,499,7,500,2341,44298,8733515
simphyout/pop_7_n_500_1.newick,12,25,500,55,499,499,7,500,2342,47616,8953949
simphyout/pop_7_n_500_1.newick,12,26,500,46,499,499,7,500,2323,43669,9019664
simphyout/pop_7_n_500_1.newick,12,27,500,54,499,499,7,500,2344,44207,8909219
simphyout/pop_7_n_500_1.newick,12,28,500,52,499,499,7,500,2340,44987,9275236
simphyout/pop_7_n_500_1.newick,12,29,500,62,499,499,7,500,2323,43898,8817131
simphyout/pop_7_n_500_1.newick,12,30,500,49,499,499,7,500,2325,44567,9263555
simphyout/pop_7_n_500_1.newick,12,31,500,57,499,499,7,500,2357,45098,8888921
simphyout/pop_7_n_500_1.newick,12,32,500,60,499,499,7,500,2314,44991,8874995
simphyout/pop_7_n_500_1.newick,12,33,500,54,499,499,7,500,2334,44926,8925914
simphyout/pop_7_n_500_1.newick,12,34,500,59,499,499,7,500,2339,43896,8888992
simphyout/pop_7_n_500_1.newick,12,35,500,49,499,499,7,500,2585,44886,8931861
simphyout/pop_7_n_500_1.newick,12,36,500,62,499,499,7,500,2568,44636,8871727
simphyout/pop_7_n_500_1.newick,12,37,500,54,499,499,7,500,2341,44509,8950023
simphyout/pop_7_n_500_1.newick,12,38,500,54,499,499,7,500,2332,44593,9070006
simphyout/pop_7_n_500_1.newick,12,39,500,61,499,499,7,500,2343,46234,8885068
simphyout/pop_7_n_500_1.newick,12,40,500,44,499,499,7,500,2328,44973,8951795
simphyout/pop_7_n_500_1.newick,12,41,500,49,499,499,7,500,2435,44691,9021796
simphyout/pop_7_n_500_1.newick,12,42,500,57,499,499,7,500,2334,44313,8729358
simphyout/pop_7_n_500_1.newick,12,43,500,50,499,499,7,500,2321,44468,9001591
simphyout/pop_7_n_500_1.newick,12,44,500,64,499,499,7,500,2325,44925,8959764
simphyout/pop_7_n_500_1.newick,12,45,500,68,499,499,7,500,2326,44092,8746558
simphyout/pop_7_n_500_1.newick,12,46,500,66,499,499,7,500,2340,45588,8735748
simphyout/pop_7_n_500_1.newick,12,47,500,53,499,499,7,500,2372,44772,8809822
simphyout/pop_7_n_500_1.newick,12,48,500,50,499,499,7,500,2328,44632,8818114
simphyout/pop_7_n_500_1.newick,12,49,500,53,499,499,7,500,2331,45264,8981495
simphyout/pop_7_n_500_1.newick,13,14,500,54,499,499,7,500,2339,44399,8988728
simphyout/pop_7_n_500_1.newick,13,15,500,65,499,499,7,500,2335,44605,8619611
simphyout/pop_7_n_500_1.newick,13,16,500,60,499,499,7,500,2424,44402,8941510
simphyout/pop_7_n_500_1.newick,13,17,500,59,499,499,7,500,2324,44105,8882856
simphyout/pop_7_n_500_1.newick,13,18,500,51,499,499,7,500,2314,44544,8977065
simphyout/pop_7_n_500_1.newick,13,19,500,45,499,499,7,500,2313,45102,9083449
simphyout/pop_7_n_500_1.newick,13,20,500,45,499,499,7,500,2306,43933,9029733
simphyout/pop_7_n_500_1.newick,13,21,500,49,499,499,7,500,2301,44462,9073296
simphyout/pop_7_n_500_1.newick,13,22,500,50,499,499,7,500,2572,44571,9026696
simphyout/pop_7_n_500_1.newick,13,23,500,52,499,499,7,500,2321,44855,8850323
simphyout/pop_7_n_500_1.newick,13,24,500,52,499,499,7,500,2303,44569,8848099
simphyout/pop_7_n_500_1.newick,13,25,500,53,499,499,7,500,2319,44744,8971127
simphyout/pop_7_n_500_1.newick,13,26,500,48,499,499,7,500,2320,43980,9627016
simphyout/pop_7_n_500_1.newick,13,27,500,44,499,499,7,500,2304,44357,9032359
simphyout/pop_7_n_500_1.newick,13,28,500,55,499,499,7,500,2347,44632,8821380
simphyout/pop_7_n_500_1.newick,13,29,500,54,499,499,7,500,2310,43817,8819061
simphyout/pop_7_n_500_1.newick,13,30,500,51,499,499,7,500,2308,44685,9024874
simphyout/pop_7_n_500_1.newick,13,31,500,59,499,499,7,500,2340,44977,8579238
simphyout/pop_7_n_500_1.newick,13,32,500,46,499,499,7,500,2301,44109,9299260
simphyout/pop_7_n_500_1.newick,13,33,500,45,499,499,7,500,2332,44746,9033673
simphyout/pop_7_n_500_1.newick,13,34,500,47,499,499,7,500,2347,44042,8980295
simphyout/pop_7_n_500_1.newick,13,35,500,51,499,499,7,500,2325,44541,9027325
simphyout/pop_7_n_500_1.newick,13,36,500,56,499,499,7,500,3859,44320,8823395
simphyout/pop_7_n_500_1.newick,13,37,500,50,499,499,7,500,5067,44733,8969869
simphyout/pop_7_n_500_1.newick,13,38,500,46,499,499,7,500,3043,44456,9053770
simphyout/pop_7_n_500_1.newick,13,39,500,54,499,499,7,500,2408,45101,8837071
simphyout/pop_7_n_500_1.newick,13,40,500,38,499,499,7,500,2549,44849,9421952
simphyout/pop_7_n_500_1.newick,13,41,500,42,499,499,7,500,2342,44719,9072300
simphyout/pop_7_n_500_1.newick,13,42,500,53,499,499,7,500,2353,44381,8871504
simphyout/pop_7_n_500_1.newick,13,43,500,51,499,499,7,500,2308,44733,8981461
simphyout/pop_7_n_500_1.newick,13,44,500,55,499,499,7,500,2325,44758,8855554
simphyout/pop_7_n_500_1.newick,13,45,500,56,499,499,7,500,2322,44231,8575184
simphyout/pop_7_n_500_1.newick,13,46,500,57,499,499,7,500,2327,45241,8983565
simphyout/pop_7_n_500_1.newick,13,47,500,58,499,499,7,500,2319,45030,8746603
simphyout/pop_7_n_500_1.newick,13,48,500,45,499,499,7,500,2322,44784,8875864
simphyout/pop_7_n_500_1.newick,13,49,500,46,499,499,7,500,2332,44941,8999404
simphyout/pop_7_n_500_1.newick,14,15,500,58,499,499,7,500,2371,44729,9065697
simphyout/pop_7_n_500_1.newick,14,16,500,61,499,499,7,500,2334,44625,8927575
simphyout/pop_7_n_500_1.newick,14,17,500,62,499,499,7,500,2348,44569,9587170
simphyout/pop_7_n_500_1.newick,14,18,500,64,499,499,7,500,2322,44631,9064850
simphyout/pop_7_n_500_1.newick,14,19,500,65,499,499,7,500,2318,45499,9032330
simphyout/pop_7_n_500_1.newick,14,20,500,63,499,499,7,500,2397,45144,9024196
simphyout/pop_7_n_500_1.newick,14,21,500,53,499,499,7,500,2321,44835,8905273
simphyout/pop_7_n_500_1.newick,14,22,500,50,499,499,7,500,2325,45313,9202451
simphyout/pop_7_n_500_1.newick,14,23,500,59,499,499,7,500,2331,44645,8767307
simphyout/pop_7_n_500_1.newick,14,24,500,58,499,499,7,500,2318,44576,8995233
simphyout/pop_7_n_500_1.newick,14,25,500,60,499,499,7,500,2338,44825,8860077
simphyout/pop_7_n_500_1.newick,14,26,500,58,499,499,7,500,2356,44946,9012600
simphyout/pop_7_n_500_1.newick,14,27,500,50,499,499,7,500,2329,45049,8994326
simphyout/pop_7_n_500_1.newick,14,28,500,56,499,499,7,500,2364,44972,9580742
simphyout/pop_7_n_500_1.newick,14,29,500,67,499,499,7,500,2330,44151,8776549
simphyout/pop_7_n_500_1.newick,14,30,500,56,499,499,7,500,2311,44456,9074458
simphyout/pop_7_n_500_1.newick,14,31,500,62,499,499,7,500,2365,45658,8931014
simphyout/pop_7_n_500_1.newick,14,32,500,57,499,499,7,500,2323,45234,8775035
simphyout/pop_7_n_500_1.newick,14,33,500,56,499,499,7,500,2358,44959,8986931
simphyout/pop_7_n_500_1.newick,14,34,500,69,499,499,7,500,2338,43716,8804601
simphyout/pop_7_n_500_1.newick,14,35,500,63,499,499,7,500,2323,43935,8803831
simphyout/pop_7_n_500_1.newick,14,36,500,58,499,499,7,500,2331,43964,9159309
simphyout/pop_7_n_500_1.newick,14,37,500,65,499,499,7,500,2342,44174,9170605
simphyout/pop_7_n_500_1.newick,14,38,500,58,499,499,7,500,2333,44157,8701799
simphyout/pop_7_n_500_1.newick,14,39,500,68,499,499,7,500,2361,44563,8843026
simphyout/pop_7_n_500_1.newick,14,40,500,57,499,499,7,500,2329,44138,8977042
simphyout/pop_7_n_500_1.newick,14,41,500,55,499,499,7,500,2336,44179,8773346
simphyout/pop_7_n_500_1.newick,14,42,500,52,499,499,7,500,2330,44786,9014537
simphyout/pop_7_n_500_1.newick,14,43,500,54,499,499,7,500,2321,44443,8991209
simphyout/pop_7_n_500_1.newick,14,44,500,54,499,499,7,500,2329,45005,9068344
simphyout/pop_7_n_500_1.newick,14,45,500,68,499,499,7,500,2330,44894,8736930
simphyout/pop_7_n_500_1.newick,14,46,500,63,499,499,7,500,2339,45052,8931401
simphyout/pop_7_n_500_1.newick,14,47,500,60,499,499,7,500,2324,44879,9005189
simphyout/pop_7_n_500_1.newick,14,48,500,49,499,499,7,500,2329,44546,9082285
simphyout/pop_7_n_500_1.newick,14,49,500,49,499,499,7,500,2334,45358,9055453
simphyout/pop_7_n_500_1.newick,15,16,500,69,499,499,7,500,2375,45490,8713240
simphyout/pop_7_n_500_1.newick,15,17,500,54,499,499,7,500,2351,45104,8782732
simphyout/pop_7_n_500_1.newick,15,18,500,62,499,499,7,500,2328,44812,9013799
simphyout/pop_7_n_500_1.newick,15,19,500,58,499,499,7,500,2323,44459,8685590
simphyout/pop_7_n_500_1.newick,15,20,500,69,499,499,7,500,2333,43919,8622158
simphyout/pop_7_n_500_1.newick,15,21,500,56,499,499,7,500,2317,44543,9530847
simphyout/pop_7_n_500_1.newick,15,22,500,58,499,499,7,500,2340,44268,9177084
simphyout/pop_7_n_500_1.newick,15,23,500,63,499,499,7,500,2328,43799,9049362
simphyout/pop_7_n_500_1.newick,15,24,500,55,499,499,7,500,2319,43840,8755696
simphyout/pop_7_n_500_1.newick,15,25,500,67,499,499,7,500,2335,43841,8667737
simphyout/pop_7_n_500_1.newick,15,26,500,48,499,499,7,500,2330,44259,8883360
simphyout/pop_7_n_500_1.newick,15,27,500,60,499,499,7,500,2318,44663,8745255
simphyout/pop_7_n_500_1.newick,15,28,500,59,499,499,7,500,2421,45001,8669678
simphyout/pop_7_n_500_1.newick,15,29,500,81,499,499,7,500,2808,44031,8441183
simphyout/pop_7_n_500_1.newick,15,30,500,60,499,499,7,500,2539,43673,8780365
simphyout/pop_7_n_500_1.newick,15,31,500,71,499,499,7,500,2372,44601,8642062
simphyout/pop_7_n_500_1.newick,15,32,500,61,499,499,7,500,2521,44344,8764686
simphyout/pop_7_n_500_1.newick,15,33,500,58,499,499,7,500,3138,44843,8856194
simphyout/pop_7_n_500_1.newick,15,34,500,65,499,499,7,500,4196,43803,8744118
simphyout/pop_7_n_500_1.newick,15,35,500,63,499,499,7,500,3152,44479,9071578
simphyout/pop_7_n_500_1.newick,15,36,500,60,499,499,7,500,2651,45439,8892359
simphyout/pop_7_n_500_1.newick,15,37,500,69,499,499,7,500,2491,68397,8867362
simphyout/pop_7_n_500_1.newick,15,38,500,62,499,499,7,500,3944,57909,8858935
simphyout/pop_7_n_500_1.newick,15,39,500,71,499,499,7,500,4483,45404,8808118
simphyout/pop_7_n_500_1.newick,15,40,500,50,499,499,7,500,2547,45260,8904033
simphyout/pop_7_n_500_1.newick,15,41,500,57,499,499,7,500,2494,45136,9000368
simphyout/pop_7_n_500_1.newick,15,42,500,65,499,499,7,500,2355,45237,8539226
simphyout/pop_7_n_500_1.newick,15,43,500,60,499,499,7,500,2358,44709,8734014
simphyout/pop_7_n_500_1.newick,15,44,500,65,499,499,7,500,2604,44802,8658217
simphyout/pop_7_n_500_1.newick,15,45,500,70,499,499,7,500,2665,44115,8487442
simphyout/pop_7_n_500_1.newick,15,46,500,58,499,499,7,500,2380,45563,8873969
simphyout/pop_7_n_500_1.newick,15,47,500,61,499,499,7,500,2394,48479,8932782
simphyout/pop_7_n_500_1.newick,15,48,500,50,499,499,7,500,2348,44812,8871531
simphyout/pop_7_n_500_1.newick,15,49,500,52,499,499,7,500,2345,45907,8982078
simphyout/pop_7_n_500_1.newick,16,17,500,63,499,499,7,500,2478,45040,8948904
simphyout/pop_7_n_500_1.newick,16,18,500,67,499,499,7,500,2333,45087,8905886
simphyout/pop_7_n_500_1.newick,16,19,500,61,499,499,7,500,2333,45890,9050738
simphyout/pop_7_n_500_1.newick,16,20,500,58,499,499,7,500,2335,44882,9023497
simphyout/pop_7_n_500_1.newick,16,21,500,54,499,499,7,500,2323,45927,8891504
simphyout/pop_7_n_500_1.newick,16,22,500,57,499,499,7,500,2365,45475,8931961
simphyout/pop_7_n_500_1.newick,16,23,500,60,499,499,7,500,2387,44455,8929561
simphyout/pop_7_n_500_1.newick,16,24,500,63,499,499,7,500,2327,43696,9119740
simphyout/pop_7_n_500_1.newick,16,25,500,61,499,499,7,500,2356,44474,8910566
simphyout/pop_7_n_500_1.newick,16,26,500,54,499,499,7,500,2346,44441,9013480
simphyout/pop_7_n_500_1.newick,16,27,500,61,499,499,7,500,2325,44970,8992509
simphyout/pop_7_n_500_1.newick,16,28,500,57,499,499,7,500,2366,45564,9082599
simphyout/pop_7_n_500_1.newick,16,29,500,62,499,499,7,500,2374,44831,8818733
simphyout/pop_7_n_500_1.newick,16,30,500,57,499,499,7,500,2315,44610,8914623
simphyout/pop_7_n_500_1.newick,16,31,500,65,499,499,7,500,2365,46654,8976247
simphyout/pop_7_n_500_1.newick,16,32,500,61,499,499,7,500,2320,45082,8880673
simphyout/pop_7_n_500_1.newick,16,33,500,54,499,499,7,500,2341,46162,8947346
simphyout/pop_7_n_500_1.newick,16,34,500,66,499,499,7,500,2574,55074,9186779
