filename,tree1,tree2,time,nbleaves,nbedges,nbinternalnodes1,nbinternalnodes2,algo,pop,n
simphyout/pop_7_n_1000_1.newick,24,47,5171,1000,116,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,24,48,5177,1000,98,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,24,49,5177,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,26,5231,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,27,5148,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,28,5178,1000,111,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,29,5243,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,30,5224,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,31,5142,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,32,5203,1000,100,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,33,5168,1000,128,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,34,5146,1000,120,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,35,5165,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,36,5135,1000,134,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,37,5249,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,38,5214,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,39,5156,1000,123,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,40,5213,1000,127,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,41,5186,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,42,5170,1000,125,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,43,5164,1000,126,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,44,5166,1000,101,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,45,5211,1000,128,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,46,5213,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,47,5180,1000,120,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,48,5194,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,25,49,5186,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,27,5206,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,28,5230,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,29,5262,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,30,5260,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,31,5241,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,32,5218,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,33,5193,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,34,5264,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,35,5181,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,36,5167,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,37,5225,1000,101,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,38,5220,1000,98,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,39,5227,1000,106,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,40,5222,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,41,5200,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,42,5188,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,43,5150,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,44,5205,1000,95,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,45,5258,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,46,5206,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,47,5187,1000,101,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,48,5196,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,26,49,5209,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,28,5204,1000,122,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,29,5181,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,30,5210,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,31,5166,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,32,5206,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,33,5152,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,34,5171,1000,117,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,35,5151,1000,106,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,36,5131,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,37,5209,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,38,5180,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,39,5127,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,40,5199,1000,123,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,41,5164,1000,116,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,42,5147,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,43,5220,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,44,5156,1000,108,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,45,5189,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,46,5186,1000,131,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,47,5170,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,48,5182,1000,123,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,27,49,5158,1000,106,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,29,5255,1000,99,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,30,5265,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,31,5174,1000,101,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,32,5207,1000,93,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,33,5218,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,34,5501,1000,138,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,35,5266,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,36,5345,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,37,5194,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,38,5220,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,39,5179,1000,126,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,40,5206,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,41,5246,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,42,5173,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,43,5164,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,44,5255,1000,111,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,45,5229,1000,122,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,46,5218,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,47,5241,1000,117,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,48,5182,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,28,49,5193,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,30,5319,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,31,5183,1000,93,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,32,5246,1000,94,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,33,5196,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,34,5183,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,35,5240,1000,96,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,36,5183,1000,120,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,37,5198,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,38,5335,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,39,5172,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,40,5205,1000,108,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,41,5225,1000,99,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,42,5179,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,43,5191,1000,126,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,44,5181,1000,98,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,45,5229,1000,116,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,46,5249,1000,128,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,47,5200,1000,94,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,48,5197,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,29,49,5232,1000,92,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,31,5240,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,32,5277,1000,98,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,33,5247,1000,111,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,34,5227,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,35,5239,1000,111,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,36,5207,1000,117,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,37,5239,1000,99,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,38,5285,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,39,5407,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,40,5253,1000,108,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,41,5283,1000,100,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,42,6595,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,43,5217,1000,100,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,44,5732,1000,106,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,45,5277,1000,117,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,46,5413,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,47,5241,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,48,5239,1000,102,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,30,49,5264,1000,116,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,32,5236,1000,102,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,33,5149,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,34,5299,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,35,5151,1000,99,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,36,5130,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,37,5170,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,38,5213,1000,111,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,39,5160,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,40,5191,1000,105,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,41,5173,1000,91,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,42,5177,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,43,5138,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,44,5160,1000,88,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,45,5223,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,46,5184,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,47,5259,1000,101,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,48,5492,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,31,49,5176,1000,90,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,33,5271,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,34,5266,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,35,5329,1000,93,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,36,5457,1000,108,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,37,5197,1000,106,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,38,5220,1000,96,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,39,5195,1000,106,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,40,5226,1000,101,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,41,5265,1000,101,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,42,5219,1000,98,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,43,5178,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,44,5192,1000,91,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,45,5253,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,46,5235,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,47,5239,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,48,5204,1000,93,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,32,49,5209,1000,95,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,34,5280,1000,126,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,35,5162,1000,102,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,36,5128,1000,116,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,37,5189,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,38,5192,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,39,5145,1000,108,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,40,5672,1000,111,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,41,5191,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,42,5238,1000,120,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,43,5237,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,44,5380,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,45,5306,1000,117,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,46,5199,1000,129,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,47,5172,1000,116,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,48,5210,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,33,49,5194,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,35,5210,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,36,5188,1000,123,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,37,5158,1000,125,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,38,5182,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,39,5138,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,40,5188,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,41,5182,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,42,5147,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,43,5142,1000,130,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,44,5198,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,45,5196,1000,132,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,46,5171,1000,130,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,47,5184,1000,122,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,48,5163,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,34,49,5162,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,36,5315,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,37,5171,1000,106,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,38,5198,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,39,5182,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,40,5185,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,41,5217,1000,106,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,42,5162,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,43,5146,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,44,5192,1000,93,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,45,5203,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,46,5188,1000,117,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,47,5222,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,48,5176,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,35,49,5179,1000,94,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,37,5201,1000,105,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,38,5162,1000,116,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,39,5131,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,40,5166,1000,125,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,41,5153,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,42,5132,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,43,5103,1000,120,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,44,5147,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,45,5180,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,46,5162,1000,137,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,47,5142,1000,129,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,48,5132,1000,120,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,36,49,5158,1000,120,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,38,5185,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,39,5145,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,40,5161,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,41,5173,1000,95,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,42,5158,1000,101,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,43,5123,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,44,5154,1000,91,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,45,5191,1000,116,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,46,5158,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,47,5202,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,48,5157,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,37,49,5159,1000,97,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,39,5193,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,40,5231,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,41,5233,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,42,5214,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,43,5171,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,44,5187,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,45,5230,1000,122,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,46,5238,1000,117,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,47,5226,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,48,5206,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,38,49,5208,1000,117,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,40,5652,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,41,5152,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,42,5120,1000,100,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,43,5117,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,44,5133,1000,98,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,45,5164,1000,108,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,46,5227,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,47,5141,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,48,5124,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,39,49,5167,1000,102,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,41,5236,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,42,5244,1000,129,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,43,5189,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,44,5188,1000,105,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,45,5250,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,46,5214,1000,130,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,47,5203,1000,111,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,48,5258,1000,99,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,40,49,5201,1000,109,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,41,42,5189,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,41,43,5206,1000,120,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,41,44,5187,1000,98,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,41,45,5212,1000,119,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,41,46,5341,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,41,47,5188,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,41,48,5278,1000,111,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,41,49,5618,1000,98,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,42,43,5266,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,42,44,5303,1000,97,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,42,45,5238,1000,104,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,42,46,5242,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,42,47,6526,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,42,48,5164,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,42,49,5164,1000,108,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,43,44,5186,1000,105,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,43,45,5175,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,43,46,5199,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,43,47,5166,1000,113,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,43,48,5153,1000,107,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,43,49,5202,1000,118,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,44,45,5229,1000,110,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,44,46,5584,1000,112,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,44,47,5159,1000,99,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,44,48,5141,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,44,49,5155,1000,103,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,45,46,5198,1000,124,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,45,47,5193,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,45,48,5186,1000,115,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,45,49,5182,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,46,47,5163,1000,125,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,46,48,5186,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,46,49,5196,1000,129,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,47,48,5161,1000,99,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,47,49,5178,1000,121,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,48,49,5153,1000,114,999,999,fast,7,1000
simphyout/pop_7_n_1000_1.newick,0,1,192620,1000,110,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,2,194378,1000,124,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,3,204707,1000,120,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,4,208687,1000,96,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,5,197970,1000,134,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,6,196890,1000,129,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,7,193063,1000,119,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,8,197799,1000,103,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,9,199323,1000,103,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,10,200947,1000,126,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,11,199864,1000,116,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,12,200670,1000,118,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,13,201273,1000,122,999,999,naive,7,1000
simphyout/pop_7_n_1000_1.newick,0,14,199702,1000,107,999,999,naive,7,1000
