filename,tree1,tree2,nbleaves,nbedges,nbinternalnodes1,nbinternalnodes2,fasttime,naivetime,bhvtime
trees_200.newick,24,41,201,5715,199,199,1408,7421,105319
trees_200.newick,24,42,201,5747,199,199,1369,7356,103493
trees_200.newick,24,43,201,5758,199,199,1358,8056,79366
trees_200.newick,24,44,201,5543,199,199,1334,7218,90185
trees_200.newick,24,45,201,5605,199,199,1353,7186,99097
trees_200.newick,24,46,201,5854,199,199,1391,7283,120294
trees_200.newick,24,47,201,5808,199,199,1378,7324,85117
trees_200.newick,24,48,201,5585,199,199,1365,7211,87487
trees_200.newick,24,49,201,5629,199,199,1368,7181,119085
trees_200.newick,25,26,201,5644,199,199,1365,7241,95196
trees_200.newick,25,27,201,5624,199,199,1364,7279,93229
trees_200.newick,25,28,201,5569,199,199,1361,7391,96151
trees_200.newick,25,29,201,5556,199,199,1363,7248,86319
trees_200.newick,25,30,201,5690,199,199,1356,8134,80892
trees_200.newick,25,31,201,5632,199,199,1366,7169,102919
trees_200.newick,25,32,201,5572,199,199,1352,7271,87677
trees_200.newick,25,33,201,5679,199,199,1349,7288,96724
trees_200.newick,25,34,201,5556,199,199,1348,7531,105892
trees_200.newick,25,35,201,5585,199,199,1350,7402,96441
trees_200.newick,25,36,201,5422,199,199,1336,7359,75951
trees_200.newick,25,37,201,5596,199,199,1373,7206,95292
trees_200.newick,25,38,201,5621,199,199,1368,7277,98684
trees_200.newick,25,39,201,5659,199,199,1352,7243,85586
trees_200.newick,25,40,201,5423,199,199,1321,7234,92212
trees_200.newick,25,41,201,5567,199,199,1353,7192,96887
trees_200.newick,25,42,201,5639,199,199,1362,7419,115483
trees_200.newick,25,43,201,5668,199,199,1357,7184,83791
trees_200.newick,25,44,201,5728,199,199,1376,7349,83611
trees_200.newick,25,45,201,5597,199,199,1345,7531,83908
trees_200.newick,25,46,201,5608,199,199,1358,7283,134219
trees_200.newick,25,47,201,5635,199,199,1464,7466,91706
trees_200.newick,25,48,201,5632,199,199,1352,7242,82797
trees_200.newick,25,49,201,5631,199,199,1377,7695,93614
trees_200.newick,26,27,201,5754,199,199,1398,7308,119555
trees_200.newick,26,28,201,5653,199,199,1396,7391,89465
trees_200.newick,26,29,201,5613,199,199,1368,7311,85173
trees_200.newick,26,30,201,5664,199,199,1357,7371,80720
trees_200.newick,26,31,201,5801,199,199,1377,7443,92892
trees_200.newick,26,32,201,5723,199,199,1383,7267,89213
trees_200.newick,26,33,201,5589,199,199,1355,7321,75743
trees_200.newick,26,34,201,5654,199,199,1366,7547,89419
trees_200.newick,26,35,201,5622,199,199,1372,7416,96944
trees_200.newick,26,36,201,5581,199,199,1361,7868,104707
trees_200.newick,26,37,201,5622,199,199,1365,7939,82198
trees_200.newick,26,38,201,5581,199,199,1364,7300,78092
trees_200.newick,26,39,201,5580,199,199,1358,7334,93778
trees_200.newick,26,40,201,5537,199,199,1362,7612,109950
trees_200.newick,26,41,201,5660,199,199,1365,7321,95803
trees_200.newick,26,42,201,5743,199,199,1387,7534,94567
trees_200.newick,26,43,201,5749,199,199,1369,7385,93774
trees_200.newick,26,44,201,5548,199,199,1349,7238,99283
trees_200.newick,26,45,201,5490,199,199,1461,7209,79121
trees_200.newick,26,46,201,5634,199,199,1361,7380,76907
trees_200.newick,26,47,201,5773,199,199,1376,7429,91043
trees_200.newick,26,48,201,5582,199,199,1354,7643,100650
trees_200.newick,26,49,201,5541,199,199,1364,7149,77771
trees_200.newick,27,28,201,5617,199,199,1369,7757,96312
trees_200.newick,27,29,201,5627,199,199,1369,8072,103071
trees_200.newick,27,30,201,5830,199,199,1377,7356,112385
trees_200.newick,27,31,201,5719,199,199,1357,7275,94148
trees_200.newick,27,32,201,5677,199,199,1365,7210,101461
trees_200.newick,27,33,201,5535,199,199,1364,8347,81276
trees_200.newick,27,34,201,5690,199,199,1372,7365,109890
trees_200.newick,27,35,201,5754,199,199,1364,7468,88250
trees_200.newick,27,36,201,5587,199,199,1364,7395,79203
trees_200.newick,27,37,201,5653,199,199,1368,7119,101405
trees_200.newick,27,38,201,5667,199,199,1368,7263,124962
trees_200.newick,27,39,201,5682,199,199,1363,7239,90213
trees_200.newick,27,40,201,5621,199,199,1375,7291,99147
trees_200.newick,27,41,201,5612,199,199,1358,7203,85944
trees_200.newick,27,42,201,5769,199,199,1378,7476,100906
trees_200.newick,27,43,201,5654,199,199,1349,7248,84587
trees_200.newick,27,44,201,5668,199,199,1362,7999,75994
trees_200.newick,27,45,201,5611,199,199,1355,7202,85208
trees_200.newick,27,46,201,5770,199,199,1373,7226,94762
trees_200.newick,27,47,201,5664,199,199,1375,8031,90895
trees_200.newick,27,48,201,5733,199,199,1366,7545,80401
trees_200.newick,27,49,201,5720,199,199,1377,7219,77338
trees_200.newick,28,29,201,5793,199,199,1386,7253,102349
trees_200.newick,28,30,201,5763,199,199,1376,7231,91979
trees_200.newick,28,31,201,5749,199,199,1376,7223,82936
trees_200.newick,28,32,201,5639,199,199,1361,7120,75084
trees_200.newick,28,33,201,5804,199,199,1380,7294,89834
trees_200.newick,28,34,201,5652,199,199,1359,7408,88751
trees_200.newick,28,35,201,5687,199,199,1356,7509,85675
trees_200.newick,28,36,201,5734,199,199,1362,7340,75547
trees_200.newick,28,37,201,5928,199,199,1409,7064,86328
trees_200.newick,28,38,201,5695,199,199,1374,7658,120798
trees_200.newick,28,39,201,5639,199,199,1358,7128,109106
trees_200.newick,28,40,201,5648,199,199,1371,7254,76883
trees_200.newick,28,41,201,5724,199,199,1378,7236,116071
trees_200.newick,28,42,201,5723,199,199,1372,7386,86443
trees_200.newick,28,43,201,5776,199,199,1376,7281,82096
trees_200.newick,28,44,201,5722,199,199,1366,7152,77635
trees_200.newick,28,45,201,5654,199,199,1364,7143,88611
trees_200.newick,28,46,201,5658,199,199,1372,7144,130408
trees_200.newick,28,47,201,5737,199,199,1366,7383,87166
trees_200.newick,28,48,201,5770,199,199,1375,7191,80011
trees_200.newick,28,49,201,5664,199,199,1392,7050,106381
trees_200.newick,29,30,201,5646,199,199,1360,7187,125463
trees_200.newick,29,31,201,5714,199,199,1367,7250,83776
trees_200.newick,29,32,201,5592,199,199,1359,7202,102767
trees_200.newick,29,33,201,5562,199,199,1384,7992,98560
trees_200.newick,29,34,201,5701,199,199,1376,7342,119602
trees_200.newick,29,35,201,5618,199,199,1360,7317,82585
trees_200.newick,29,36,201,5536,199,199,1361,7478,75084
trees_200.newick,29,37,201,5711,199,199,1388,7162,79717
trees_200.newick,29,38,201,5557,199,199,1358,7185,112012
trees_200.newick,29,39,201,5588,199,199,1344,7226,89076
trees_200.newick,29,40,201,5687,199,199,1376,7273,82027
trees_200.newick,29,41,201,5632,199,199,1366,7313,77111
trees_200.newick,29,42,201,5774,199,199,1378,7419,89946
trees_200.newick,29,43,201,5690,199,199,1362,7309,87193
trees_200.newick,29,44,201,5569,199,199,1354,7632,79357
trees_200.newick,29,45,201,5800,199,199,1369,7243,79154
trees_200.newick,29,46,201,5651,199,199,1359,7244,112466
trees_200.newick,29,47,201,5562,199,199,1763,7433,113871
trees_200.newick,29,48,201,5474,199,199,1352,7164,98548
trees_200.newick,29,49,201,5561,199,199,1370,7190,76892
trees_200.newick,30,31,201,5715,199,199,1373,7171,98372
trees_200.newick,30,32,201,5544,199,199,1353,8223,106581
trees_200.newick,30,33,201,5670,199,199,1360,7241,75931
trees_200.newick,30,34,201,5712,199,199,1450,7334,76853
trees_200.newick,30,35,201,5585,199,199,1451,7379,83377
trees_200.newick,30,36,201,5497,199,199,1339,7374,119289
trees_200.newick,30,37,201,5669,199,199,1363,7075,93729
trees_200.newick,30,38,201,5559,199,199,1350,7200,75201
trees_200.newick,30,39,201,5690,199,199,1369,7850,89986
trees_200.newick,30,40,201,5514,199,199,1362,7328,105789
trees_200.newick,30,41,201,5676,199,199,1383,7268,84607
trees_200.newick,30,42,201,5630,199,199,1358,7259,88513
trees_200.newick,30,43,201,5660,199,199,1349,7839,95927
trees_200.newick,30,44,201,5549,199,199,1326,7280,93399
trees_200.newick,30,45,201,5696,199,199,1356,8452,99025
trees_200.newick,30,46,201,5658,199,199,1367,7482,78292
trees_200.newick,30,47,201,5520,199,199,1346,8437,101939
trees_200.newick,30,48,201,5586,199,199,1353,7453,117654
trees_200.newick,30,49,201,5638,199,199,1374,7211,82178
trees_200.newick,31,32,201,5765,199,199,1379,7404,82408
trees_200.newick,31,33,201,5662,199,199,1353,7308,85828
trees_200.newick,31,34,201,5607,199,199,1369,7371,104406
trees_200.newick,31,35,201,5717,199,199,1356,7407,89496
trees_200.newick,31,36,201,5566,199,199,1352,7647,81114
trees_200.newick,31,37,201,5772,199,199,1404,7372,77301
trees_200.newick,31,38,201,5810,199,199,1383,7316,93902
trees_200.newick,31,39,201,5792,199,199,1369,7263,103970
trees_200.newick,31,40,201,5805,199,199,1388,7390,77724
trees_200.newick,31,41,201,5712,199,199,1373,7341,75016
trees_200.newick,31,42,201,5806,199,199,1384,7366,82525
trees_200.newick,31,43,201,5548,199,199,1369,7869,118225
trees_200.newick,31,44,201,5706,199,199,1366,7644,77361
trees_200.newick,31,45,201,5819,199,199,1372,7215,76523
trees_200.newick,31,46,201,5689,199,199,1361,7304,95315
trees_200.newick,31,47,201,5841,199,199,1381,7292,105100
trees_200.newick,31,48,201,5797,199,199,1377,7294,81759
trees_200.newick,31,49,201,5751,199,199,1391,7103,74153
trees_200.newick,32,33,201,5511,199,199,1357,7221,100576
trees_200.newick,32,34,201,5640,199,199,1358,7384,109680
trees_200.newick,32,35,201,5771,199,199,1362,7366,84034
trees_200.newick,32,36,201,5517,199,199,1344,7341,76552
trees_200.newick,32,37,201,5789,199,199,1382,7626,84217
trees_200.newick,32,38,201,5589,199,199,1372,7253,119008
trees_200.newick,32,39,201,5668,199,199,1366,7316,92248
trees_200.newick,32,40,201,5624,199,199,1411,7395,82809
trees_200.newick,32,41,201,5516,199,199,1423,7420,102509
trees_200.newick,32,42,201,5592,199,199,1944,7223,126969
trees_200.newick,32,43,201,5630,199,199,1378,7287,102186
trees_200.newick,32,44,201,5581,199,199,1352,7245,76114
trees_200.newick,32,45,201,5683,199,199,1395,7175,80740
trees_200.newick,32,46,201,5796,199,199,1567,7337,93454
trees_200.newick,32,47,201,5692,199,199,1408,7244,92887
trees_200.newick,32,48,201,5493,199,199,1387,7672,82556
trees_200.newick,32,49,201,5532,199,199,1413,7084,107415
trees_200.newick,33,34,201,5622,199,199,1417,7414,91061
trees_200.newick,33,35,201,5645,199,199,1472,7304,108153
trees_200.newick,33,36,201,5627,199,199,1403,8199,73921
trees_200.newick,33,37,201,5627,199,199,1423,7185,80369
trees_200.newick,33,38,201,5688,199,199,1420,7265,92718
trees_200.newick,33,39,201,5718,199,199,1432,7250,96839
trees_200.newick,33,40,201,5548,199,199,1422,8147,95942
trees_200.newick,33,41,201,5424,199,199,1580,7291,77213
trees_200.newick,33,42,201,5597,199,199,1497,7276,183185
trees_200.newick,33,43,201,5697,199,199,1404,7119,178225
trees_200.newick,33,44,201,5566,199,199,1378,7184,91428
trees_200.newick,33,45,201,5605,199,199,1737,7228,134321
trees_200.newick,33,46,201,5583,199,199,1388,7357,112049
trees_200.newick,33,47,201,5756,199,199,1426,7333,80751
trees_200.newick,33,48,201,5665,199,199,1371,7167,94644
trees_200.newick,33,49,201,5515,199,199,1477,7223,99304
trees_200.newick,34,35,201,5620,199,199,2004,7417,97784
trees_200.newick,34,36,201,5504,199,199,1789,7794,77788
trees_200.newick,34,37,201,5607,199,199,1557,7168,80546
trees_200.newick,34,38,201,5697,199,199,1405,7272,130017
trees_200.newick,34,39,201,5609,199,199,1395,7153,108288
trees_200.newick,34,40,201,5685,199,199,1380,7239,73452
trees_200.newick,34,41,201,5675,199,199,1413,7307,77525
trees_200.newick,34,42,201,5769,199,199,1403,7343,91307
trees_200.newick,34,43,201,5623,199,199,1515,7695,97668
trees_200.newick,34,44,201,5597,199,199,1357,7232,81458
trees_200.newick,34,45,201,5647,199,199,1383,7172,86796
trees_200.newick,34,46,201,5651,199,199,1383,7215,116375
trees_200.newick,34,47,201,5747,199,199,1391,7313,121156
trees_200.newick,34,48,201,5568,199,199,1378,7247,79459
trees_200.newick,34,49,201,5336,199,199,1721,7115,78223
trees_200.newick,35,36,201,5607,199,199,1374,7441,98952
trees_200.newick,35,37,201,5619,199,199,1376,7154,95532
trees_200.newick,35,38,201,5490,199,199,2154,7219,95112
trees_200.newick,35,39,201,5533,199,199,1567,7300,71098
trees_200.newick,35,40,201,5690,199,199,1401,7741,86608
trees_200.newick,35,41,201,5496,199,199,1408,7307,112756
trees_200.newick,35,42,201,5722,199,199,1641,7365,77871
trees_200.newick,35,43,201,5639,199,199,1372,7291,80069
trees_200.newick,35,44,201,5639,199,199,1496,7184,99820
trees_200.newick,35,45,201,5546,199,199,1343,7214,118011
trees_200.newick,35,46,201,5579,199,199,1352,7263,93216
trees_200.newick,35,47,201,5697,199,199,1369,7445,89329
trees_200.newick,35,48,201,5658,199,199,1364,7657,83568
trees_200.newick,35,49,201,5667,199,199,1379,7355,90533
trees_200.newick,36,37,201,5640,199,199,1374,7266,95445
trees_200.newick,36,38,201,5578,199,199,1357,7931,87646
trees_200.newick,36,39,201,5535,199,199,1344,7186,84775
trees_200.newick,36,40,201,5650,199,199,1360,7335,113696
trees_200.newick,36,41,201,5577,199,199,1373,7178,90178
trees_200.newick,36,42,201,5673,199,199,1359,7308,78499
trees_200.newick,36,43,201,5664,199,199,1352,7145,82423
trees_200.newick,36,44,201,5564,199,199,1353,7694,91349
trees_200.newick,36,45,201,5673,199,199,1365,7255,89373
trees_200.newick,36,46,201,5722,199,199,1362,7457,77794
trees_200.newick,36,47,201,5593,199,199,1341,7648,78098
trees_200.newick,36,48,201,5526,199,199,1348,7151,103684
trees_200.newick,36,49,201,5569,199,199,1371,7379,96345
trees_200.newick,37,38,201,5664,199,199,1386,7218,77622
trees_200.newick,37,39,201,5707,199,199,1397,7359,82024
trees_200.newick,37,40,201,5628,199,199,1372,7242,82562
trees_200.newick,37,41,201,5725,199,199,1375,7833,105944
trees_200.newick,37,42,201,5730,199,199,1372,7396,94526
trees_200.newick,37,43,201,5661,199,199,1376,7814,88378
trees_200.newick,37,44,201,5645,199,199,1363,7396,89001
trees_200.newick,37,45,201,5674,199,199,1378,7183,112204
trees_200.newick,37,46,201,5807,199,199,1400,8233,103304
trees_200.newick,37,47,201,5717,199,199,1374,7411,96665
trees_200.newick,37,48,201,5643,199,199,1367,7642,113440
trees_200.newick,37,49,201,5669,199,199,1391,7193,134150
trees_200.newick,38,39,201,5532,199,199,1356,7260,99031
trees_200.newick,38,40,201,5638,199,199,1371,7216,84113
trees_200.newick,38,41,201,5760,199,199,1384,7230,88631
trees_200.newick,38,42,201,5678,199,199,1397,7343,92792
trees_200.newick,38,43,201,5731,199,199,1367,7257,83313
trees_200.newick,38,44,201,5659,199,199,1360,7269,87670
trees_200.newick,38,45,201,5438,199,199,1345,7120,107746
trees_200.newick,38,46,201,5670,199,199,1371,7245,106251
trees_200.newick,38,47,201,5810,199,199,1381,7326,83710
trees_200.newick,38,48,201,5613,199,199,1354,7556,73052
trees_200.newick,38,49,201,5767,199,199,1814,7176,80138
trees_200.newick,39,40,201,5439,199,199,1347,7231,112904
trees_200.newick,39,41,201,5621,199,199,1369,7274,83832
trees_200.newick,39,42,201,5697,199,199,1374,7622,71248
trees_200.newick,39,43,201,5709,199,199,1364,7222,87438
trees_200.newick,39,44,201,5530,199,199,1352,7379,80275
trees_200.newick,39,45,201,5699,199,199,1363,7301,103090
trees_200.newick,39,46,201,5645,199,199,1367,8045,88117
trees_200.newick,39,47,201,5691,199,199,1366,7323,82167
trees_200.newick,39,48,201,5602,199,199,1359,7501,89391
trees_200.newick,39,49,201,5704,199,199,1385,7374,87843
trees_200.newick,40,41,201,5626,199,199,1364,7365,83148
trees_200.newick,40,42,201,5705,199,199,1376,7398,100095
trees_200.newick,40,43,201,5551,199,199,1441,7197,87661
trees_200.newick,40,44,201,5652,199,199,1375,8167,112986
trees_200.newick,40,45,201,5606,199,199,1367,7095,83895
trees_200.newick,40,46,201,5747,199,199,1377,7228,75833
trees_200.newick,40,47,201,5627,199,199,1360,7326,86759
trees_200.newick,40,48,201,5714,199,199,1363,7277,98383
trees_200.newick,40,49,201,5634,199,199,1395,7079,111274
trees_200.newick,41,42,201,5804,199,199,1566,7505,79553
trees_200.newick,41,43,201,5561,199,199,1369,7188,78414
trees_200.newick,41,44,201,5585,199,199,1360,7272,94420
trees_200.newick,41,45,201,5750,199,199,1380,7385,91934
trees_200.newick,41,46,201,5742,199,199,1384,7229,86337
trees_200.newick,41,47,201,5602,199,199,1376,8121,77391
trees_200.newick,41,48,201,5684,199,199,1359,7303,88814
trees_200.newick,41,49,201,5635,199,199,1634,7344,101307
trees_200.newick,42,43,201,5609,199,199,1363,7285,93656
trees_200.newick,42,44,201,5641,199,199,1354,7637,74300
trees_200.newick,42,45,201,5687,199,199,1369,7124,88695
trees_200.newick,42,46,201,5793,199,199,1372,7642,114691
trees_200.newick,42,47,201,5897,199,199,1380,7596,77425
trees_200.newick,42,48,201,5694,199,199,1371,7117,89930
trees_200.newick,42,49,201,5602,199,199,1376,7123,84251
trees_200.newick,43,44,201,5549,199,199,1339,7185,96175
trees_200.newick,43,45,201,5687,199,199,1397,7560,84470
trees_200.newick,43,46,201,5691,199,199,1376,7304,84868
trees_200.newick,43,47,201,5618,199,199,1362,7351,92378
trees_200.newick,43,48,201,5532,199,199,1340,7238,87427
trees_200.newick,43,49,201,5530,199,199,1360,7792,93569
trees_200.newick,44,45,201,5591,199,199,1349,7102,77297
trees_200.newick,44,46,201,5820,199,199,1373,7310,76660
trees_200.newick,44,47,201,5597,199,199,1372,7486,97128
trees_200.newick,44,48,201,5555,199,199,1341,7128,107183
trees_200.newick,44,49,201,5554,199,199,1367,7122,76790
trees_200.newick,45,46,201,5638,199,199,1363,8253,88580
trees_200.newick,45,47,201,5709,199,199,1362,7297,86793
trees_200.newick,45,48,201,5681,199,199,1364,7215,100055
trees_200.newick,45,49,201,5528,199,199,1370,7115,90500
trees_200.newick,46,47,201,5865,199,199,1389,7325,74788
trees_200.newick,46,48,201,5709,199,199,1374,7222,81276
trees_200.newick,46,49,201,5814,199,199,1394,7274,111907
trees_200.newick,47,48,201,5567,199,199,1344,7258,96762
trees_200.newick,47,49,201,5689,199,199,1375,7086,77056
trees_200.newick,48,49,201,5608,199,199,1382,7146,85630
trees_20.newick,0,1,21,165,19,19,110,87,5223
trees_20.newick,0,2,21,143,19,19,79,82,5145
trees_20.newick,0,3,21,157,19,19,81,79,4637
trees_20.newick,0,4,21,154,19,19,79,83,4225
trees_20.newick,0,5,21,151,19,19,80,83,5824
trees_20.newick,0,6,21,177,19,19,80,83,4692
trees_20.newick,0,7,21,143,19,19,79,79,5548
trees_20.newick,0,8,21,165,19,19,82,83,4798
trees_20.newick,0,9,21,147,19,19,78,81,4130
trees_20.newick,0,10,21,158,19,19,79,84,4411
trees_20.newick,0,11,21,178,19,19,86,84,4216
trees_20.newick,0,12,21,137,19,19,80,78,4117
trees_20.newick,0,13,21,151,19,19,78,80,6716
trees_20.newick,0,14,21,157,19,19,78,82,5406
trees_20.newick,0,15,21,102,19,19,75,78,5129
trees_20.newick,0,16,21,167,19,19,80,83,4218
trees_20.newick,0,17,21,171,19,19,81,84,4266
trees_20.newick,0,18,21,106,19,19,75,76,4847
trees_20.newick,0,19,21,155,19,19,79,80,4935
trees_20.newick,0,20,21,196,19,19,85,82,4503
trees_20.newick,0,21,21,169,19,19,82,87,4207
trees_20.newick,0,22,21,145,19,19,78,82,4184
trees_20.newick,0,23,21,136,19,19,79,79,4640
trees_20.newick,0,24,21,158,19,19,80,81,4498
trees_20.newick,0,25,21,154,19,19,78,79,5480
trees_20.newick,0,26,21,176,19,19,82,85,4724
trees_20.newick,0,27,21,136,19,19,78,79,4152
trees_20.newick,0,28,21,183,19,19,87,83,4449
trees_20.newick,0,29,21,181,19,19,82,84,4239
trees_20.newick,0,30,21,167,19,19,81,83,6199
trees_20.newick,0,31,21,167,19,19,81,84,4794
trees_20.newick,0,32,21,165,19,19,79,84,4358
trees_20.newick,0,33,21,135,19,19,75,79,4487
trees_20.newick,0,34,21,190,19,19,87,87,4330
trees_20.newick,0,35,21,157,19,19,78,80,4295
trees_20.newick,0,36,21,169,19,19,80,82,4837
trees_20.newick,0,37,21,156,19,19,79,80,4558
trees_20.newick,0,38,21,151,19,19,79,78,4413
trees_20.newick,0,39,21,128,19,19,76,82,4472
trees_20.newick,0,40,21,167,19,19,80,82,4261
trees_20.newick,0,41,21,172,19,19,80,84,4346
trees_20.newick,0,42,21,179,19,19,81,86,5187
trees_20.newick,0,43,21,148,19,19,78,80,4921
trees_20.newick,0,44,21,166,19,19,80,80,4192
trees_20.newick,0,45,21,177,19,19,83,86,4061
trees_20.newick,0,46,21,150,19,19,78,80,4705
trees_20.newick,0,47,21,160,19,19,77,79,4874
trees_20.newick,0,48,21,154,19,19,77,81,4949
trees_20.newick,0,49,21,156,19,19,79,80,4450
trees_20.newick,1,2,21,171,19,19,83,92,4179
trees_20.newick,1,3,21,158,19,19,81,79,4571
trees_20.newick,1,4,21,147,19,19,78,81,4249
trees_20.newick,1,5,21,149,19,19,79,81,6450
trees_20.newick,1,6,21,161,19,19,79,83,4908
trees_20.newick,1,7,21,158,19,19,80,81,4941
trees_20.newick,1,8,21,170,19,19,81,84,4117
trees_20.newick,1,9,21,155,19,19,79,78,4122
trees_20.newick,1,10,21,160,19,19,79,78,4574
trees_20.newick,1,11,21,162,19,19,79,81,5960
trees_20.newick,1,12,21,168,19,19,82,81,4920
trees_20.newick,1,13,21,171,19,19,86,91,4510
trees_20.newick,1,14,21,179,19,19,81,82,4234
trees_20.newick,1,15,21,144,19,19,78,79,5190
trees_20.newick,1,16,21,122,19,19,76,76,5017
trees_20.newick,1,17,21,105,19,19,74,73,7500
trees_20.newick,1,18,21,127,19,19,74,77,5649
trees_20.newick,1,19,21,167,19,19,80,79,4359
trees_20.newick,1,20,21,163,19,19,81,81,4202
trees_20.newick,1,21,21,127,19,19,76,76,15272
trees_20.newick,1,22,21,170,19,19,80,85,4347
trees_20.newick,1,23,21,150,19,19,78,80,5181
trees_20.newick,1,24,21,94,19,19,73,78,5013
trees_20.newick,1,25,21,151,19,19,77,78,4618
trees_20.newick,1,26,21,123,19,19,75,78,4502
trees_20.newick,1,27,21,130,19,19,75,79,4288
trees_20.newick,1,28,21,138,19,19,75,82,4735
trees_20.newick,1,29,21,150,19,19,77,81,5454
trees_20.newick,1,30,21,160,19,19,79,84,4721
trees_20.newick,1,31,21,168,19,19,81,84,4361
trees_20.newick,1,32,21,157,19,19,78,86,4207
trees_20.newick,1,33,21,153,19,19,76,79,4934
trees_20.newick,1,34,21,159,19,19,82,86,4807
trees_20.newick,1,35,21,159,19,19,91,89,4980
trees_20.newick,1,36,21,139,19,19,78,77,5073
trees_20.newick,1,37,21,128,19,19,78,78,5045
trees_20.newick,1,38,21,140,19,19,76,78,4042
trees_20.newick,1,39,21,137,19,19,76,79,4639
trees_20.newick,1,40,21,128,19,19,122,80,4908
trees_20.newick,1,41,21,136,19,19,80,80,5447
trees_20.newick,1,42,21,155,19,19,77,82,4476
trees_20.newick,1,43,21,113,19,19,73,82,5358
trees_20.newick,1,44,21,157,19,19,80,87,5468
trees_20.newick,1,45,21,151,19,19,80,88,4520
trees_20.newick,1,46,21,163,19,19,79,84,5311
trees_20.newick,1,47,21,162,19,19,84,78,4681
trees_20.newick,1,48,21,140,19,19,77,78,4797
trees_20.newick,1,49,21,160,19,19,78,83,4689
trees_20.newick,2,3,21,147,19,19,78,80,4503
trees_20.newick,2,4,21,167,19,19,84,82,4207
trees_20.newick,2,5,21,147,19,19,79,80,5478
trees_20.newick,2,6,21,170,19,19,79,87,4758
trees_20.newick,2,7,21,140,19,19,77,77,4814
trees_20.newick,2,8,21,162,19,19,80,85,4180
trees_20.newick,2,9,21,140,19,19,76,77,4446
trees_20.newick,2,10,21,161,19,19,77,78,4630
trees_20.newick,2,11,21,147,19,19,76,79,5634
trees_20.newick,2,12,21,146,19,19,80,80,5193
trees_20.newick,2,13,21,161,19,19,78,87,4305
trees_20.newick,2,14,21,174,19,19,79,85,4211
trees_20.newick,2,15,21,160,19,19,80,82,4260
trees_20.newick,2,16,21,132,19,19,76,81,4849
trees_20.newick,2,17,21,151,19,19,77,78,5147
trees_20.newick,2,18,21,103,19,19,73,75,5250
trees_20.newick,2,19,21,158,19,19,77,82,4895
trees_20.newick,2,20,21,137,19,19,78,82,4667
trees_20.newick,2,21,21,173,19,19,86,81,4268
trees_20.newick,2,22,21,152,19,19,78,79,7091
trees_20.newick,2,23,21,154,19,19,79,80,5385
trees_20.newick,2,24,21,136,19,19,76,80,5434
trees_20.newick,2,25,21,164,19,19,78,82,4285
trees_20.newick,2,26,21,144,19,19,77,110,4378
trees_20.newick,2,27,21,175,19,19,79,156,4301
trees_20.newick,2,28,21,158,19,19,77,96,6660
trees_20.newick,2,29,21,166,19,19,78,98,5038
trees_20.newick,2,30,21,123,19,19,75,92,4311
trees_20.newick,2,31,21,152,19,19,77,82,4749
trees_20.newick,2,32,21,138,19,19,74,81,4811
trees_20.newick,2,33,21,121,19,19,73,76,5212
trees_20.newick,2,34,21,147,19,19,82,80,7210
trees_20.newick,2,35,21,137,19,19,76,80,5319
trees_20.newick,2,36,21,165,19,19,78,81,4337
trees_20.newick,2,37,21,137,19,19,77,82,4068
trees_20.newick,2,38,21,167,19,19,84,81,4403
trees_20.newick,2,39,21,140,19,19,75,78,4555
trees_20.newick,2,40,21,169,19,19,78,86,5157
trees_20.newick,2,41,21,158,19,19,78,85,4793
trees_20.newick,2,42,21,157,19,19,77,83,4177
trees_20.newick,2,43,21,155,19,19,77,81,4115
trees_20.newick,2,44,21,153,19,19,77,81,4244
trees_20.newick,2,45,21,159,19,19,79,91,6497
trees_20.newick,2,46,21,158,19,19,77,88,4903
trees_20.newick,2,47,21,150,19,19,76,88,4402
trees_20.newick,2,48,21,134,19,19,75,84,4806
trees_20.newick,2,49,21,153,19,19,77,84,4575
trees_20.newick,3,4,21,140,19,19,78,90,4236
trees_20.newick,3,5,21,158,19,19,85,81,7573
trees_20.newick,3,6,21,172,19,19,79,82,4952
trees_20.newick,3,7,21,168,19,19,80,81,4447
trees_20.newick,3,8,21,141,19,19,76,80,4092
trees_20.newick,3,9,21,154,19,19,83,77,4531
trees_20.newick,3,10,21,164,19,19,78,79,4384
trees_20.newick,3,11,21,128,19,19,75,78,5417
trees_20.newick,3,12,21,147,19,19,82,80,4676
trees_20.newick,3,13,21,125,19,19,75,79,14968
trees_20.newick,3,14,21,148,19,19,77,77,4193
trees_20.newick,3,15,21,132,19,19,75,77,4704
trees_20.newick,3,16,21,160,19,19,78,84,4339
trees_20.newick,3,17,21,151,19,19,76,78,6237
trees_20.newick,3,18,21,134,19,19,75,76,5440
trees_20.newick,3,19,21,154,19,19,77,82,4640
trees_20.newick,3,20,21,163,19,19,80,83,4298
trees_20.newick,3,21,21,150,19,19,79,78,4680
trees_20.newick,3,22,21,170,19,19,86,81,4718
trees_20.newick,3,23,21,167,19,19,80,83,5503
trees_20.newick,3,24,21,165,19,19,80,81,4567
trees_20.newick,3,25,21,166,19,19,77,80,4308
trees_20.newick,3,26,21,166,19,19,100,91,4212
trees_20.newick,3,27,21,151,19,19,78,81,4708
trees_20.newick,3,28,21,140,19,19,75,81,7123
trees_20.newick,3,29,21,147,19,19,76,80,4791
trees_20.newick,3,30,21,147,19,19,77,84,4831
trees_20.newick,3,31,21,174,19,19,80,86,4345
trees_20.newick,3,32,21,174,19,19,79,86,4520
